payment_method_id,txn_count,fraud_count,alert_count,high_risk_count,medium_risk_count,approved_amount_sum,avg_amount,median_amount,avg_fraud_score,max_fraud_score,cross_border_count,geo_mismatch_count,ip_mismatch_count,low_trust_device_count,fraud_rate,alert_rate,high_risk_rate,cross_border_rate,geo_mismatch_rate,ip_mismatch_rate,low_trust_device_rate,payment_type,issuer_country,currency
PM_003641,3,0,0,0,0,110.57000000000001,36.85666666666667,36.63,0.0033747094546043334,0.0084399091645804,3,3,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,wallet,GB,EUR
PM_007187,5,0,0,0,0,714.45,142.89000000000001,37.97,0.00337273127362732,0.0100701771886353,2,5,1,0,0.0,0.0,0.0,0.4,1.0,0.2,0.0,debit_card,US,EUR
PM_011198,5,0,0,0,0,60.32,12.064,12.31,0.00336796147067204,0.008896864680198,3,5,0,0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,credit_card,GB,EUR
PM_005779,8,0,0,0,0,1029.55,128.69375,89.24000000000001,0.0033648092266020907,0.0123018735442057,2,2,0,0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,credit_card,ES,EUR
PM_003956,4,0,0,0,0,694.0,173.5,169.955,0.003361416946502525,0.0113414124182843,2,4,1,0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,bank_transfer,ES,EUR
PM_008183,4,0,0,0,0,238.14,59.535,64.175,0.0033582454321490224,0.0093310596010567,2,4,0,1,0.0,0.0,0.0,0.5,1.0,0.0,0.25,debit_card,DE,EUR
PM_010086,16,0,0,0,0,2779.92,173.745,137.865,0.0033571532915932,0.0242175325205965,5,16,2,4,0.0,0.0,0.0,0.3125,1.0,0.125,0.25,bank_transfer,FR,EUR
PM_009756,9,0,0,0,0,2138.62,237.62444444444444,104.85,0.0033555033998631553,0.0237762662414114,2,9,2,3,0.0,0.0,0.0,0.2222222222222222,1.0,0.2222222222222222,0.3333333333333333,credit_card,US,EUR
PM_008322,6,0,0,0,0,199.23000000000002,33.205000000000005,22.04,0.0033549079973861835,0.0191685691589023,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wallet,ES,EUR
PM_005119,10,0,0,0,0,2275.84,227.584,185.555,0.003347754468264137,0.0184032573959961,3,10,0,3,0.0,0.0,0.0,0.3,1.0,0.0,0.3,bank_transfer,IT,EUR
PM_003452,8,0,0,0,0,331.14,41.3925,43.44,0.0033474877441111253,0.0200549905087249,2,2,0,0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,bank_transfer,ES,EUR
PM_003995,19,0,0,0,0,3028.33,159.3857894736842,96.34,0.0033404065744112896,0.0141309686997621,7,18,2,4,0.0,0.0,0.0,0.3684210526315789,0.9473684210526315,0.10526315789473684,0.21052631578947367,debit_card,DE,EUR
PM_009473,7,0,0,0,0,958.89,136.9842857142857,98.19,0.003337729289399273,0.0111190506766942,3,7,1,0,0.0,0.0,0.0,0.42857142857142855,1.0,0.14285714285714285,0.0,credit_card,ES,EUR
PM_009803,8,0,0,0,0,582.61,72.82625,56.474999999999994,0.0033376882232863374,0.0108821109316018,3,8,0,0,0.0,0.0,0.0,0.375,1.0,0.0,0.0,bank_transfer,PT,EUR
PM_010285,13,0,0,0,0,1441.55,110.88846153846154,71.9,0.0033332699547622977,0.0325902786585956,8,13,2,0,0.0,0.0,0.0,0.6153846153846154,1.0,0.15384615384615385,0.0,bank_transfer,PT,EUR
PM_005361,3,0,0,0,0,66.44,22.146666666666665,20.88,0.003329577746689466,0.0092145952907441,2,3,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,wallet,PT,EUR
PM_001568,8,0,0,0,0,710.86,88.8575,54.595,0.0033265919302815374,0.0141705016926695,2,8,1,3,0.0,0.0,0.0,0.25,1.0,0.125,0.375,debit_card,IT,EUR
PM_003230,5,0,0,0,0,325.96,65.192,27.89,0.0033100859001872797,0.0136069280743102,3,5,0,0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,wallet,GB,EUR
PM_009269,15,0,0,0,0,1104.55,73.63666666666667,44.45,0.00330495334126948,0.0204447588869764,9,11,0,1,0.0,0.0,0.0,0.6,0.7333333333333333,0.0,0.06666666666666667,debit_card,ES,EUR
PM_010742,6,0,0,0,0,267.57,44.595,28.12,0.0033049029009787003,0.0168385845097022,4,6,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,wallet,FR,EUR
PM_001592,4,0,0,0,0,232.62,58.155,44.504999999999995,0.00330231552388935,0.0101887256154635,2,4,1,0,0.0,0.0,0.0,0.5,1.0,0.25,0.0,debit_card,ES,EUR
PM_010618,4,0,0,0,0,499.0,124.75,113.33500000000001,0.003301849690555525,0.0068723434315927,2,2,1,1,0.0,0.0,0.0,0.5,0.5,0.25,0.25,bank_transfer,ES,EUR
PM_010019,6,0,0,0,0,193.05,32.175000000000004,13.235,0.0032993245624135165,0.01394830663674,2,5,0,0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,debit_card,ES,EUR
PM_008553,11,0,0,0,0,522.73,47.52090909090909,39.75,0.0032987686417382967,0.0324584289299549,4,10,0,2,0.0,0.0,0.0,0.36363636363636365,0.9090909090909091,0.0,0.18181818181818182,credit_card,FR,EUR
PM_006269,5,0,0,0,0,676.0899999999999,135.218,47.49,0.00328533527850342,0.0150760042987762,2,2,0,0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,wallet,ES,EUR
PM_000194,5,0,0,0,0,383.77,76.75399999999999,39.6,0.003268510048412391,0.0122982408848319,3,5,0,0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,credit_card,US,EUR
PM_004750,8,0,0,0,0,305.65,38.20625,22.060000000000002,0.0032642319748081624,0.0152196843456913,5,8,1,0,0.0,0.0,0.0,0.625,1.0,0.125,0.0,credit_card,DE,EUR
PM_000239,5,0,0,0,0,431.34000000000003,86.268,70.93,0.00326331092683074,0.0151753217511133,1,1,0,0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,debit_card,ES,EUR
PM_005308,14,0,0,0,0,1041.18,74.37,78.725,0.0032612612520175363,0.0215737334890852,4,5,0,7,0.0,0.0,0.0,0.2857142857142857,0.35714285714285715,0.0,0.5,credit_card,ES,EUR
PM_001494,4,0,0,0,0,234.75,58.6875,56.555,0.003261102015607525,0.0062695710869528,2,4,0,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,credit_card,ES,EUR
PM_010744,3,0,0,0,0,122.74,40.913333333333334,28.15,0.0032585594138884,0.0064136109710392,2,3,1,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,credit_card,DE,EUR
PM_011039,3,0,0,0,0,104.05,34.68333333333333,32.12,0.003257290420419333,0.0049918562132792,2,3,0,1,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,credit_card,GB,EUR
PM_010195,11,0,0,0,0,566.91,51.53727272727272,37.1,0.003248517435868464,0.0242699109390771,5,8,0,4,0.0,0.0,0.0,0.45454545454545453,0.7272727272727273,0.0,0.36363636363636365,credit_card,ES,EUR
PM_011738,4,0,0,0,0,127.28999999999999,31.822499999999998,29.805,0.00324663176453135,0.0091580717462072,1,4,0,0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,wallet,ES,EUR
PM_007441,6,0,0,0,0,291.25,48.541666666666664,33.260000000000005,0.0032463449928198,0.0145074513263033,0,2,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,debit_card,ES,EUR
PM_009355,6,0,0,0,0,807.59,134.59833333333333,129.59,0.0032388538594349953,0.0089854395328908,2,3,0,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,credit_card,ES,EUR
PM_007662,6,0,0,0,0,506.83,84.47166666666666,44.620000000000005,0.003235490949013167,0.0158669616290781,2,5,0,0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.0,0.0,debit_card,ES,EUR
PM_009689,4,0,0,0,0,472.15999999999997,118.03999999999999,93.6,0.003234129433185337,0.0081949688142741,0,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,debit_card,PT,EUR
PM_004982,19,0,0,0,0,943.9200000000001,49.68000000000001,21.01,0.0032338863103945634,0.0218967142266352,8,10,3,0,0.0,0.0,0.0,0.42105263157894735,0.5263157894736842,0.15789473684210525,0.0,wallet,ES,EUR
PM_001384,3,0,0,0,0,103.7,34.56666666666667,31.77,0.0032326289257256,0.0092898873588781,0,3,0,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,debit_card,DE,EUR
PM_011009,6,0,0,0,0,382.45,63.74166666666667,66.085,0.003218851795985883,0.0105481942823319,5,6,0,0,0.0,0.0,0.0,0.8333333333333334,1.0,0.0,0.0,wallet,DE,EUR
PM_003252,4,0,0,0,0,94.92,23.73,19.085,0.003217381386429225,0.0099306098620301,3,4,0,0,0.0,0.0,0.0,0.75,1.0,0.0,0.0,credit_card,ES,EUR
PM_007530,5,0,0,0,0,228.52999999999997,45.705999999999996,46.31,0.0032165243075773405,0.0125407745734204,1,5,1,0,0.0,0.0,0.0,0.2,1.0,0.2,0.0,debit_card,US,EUR
PM_005245,5,0,0,0,0,267.32,53.464,47.68,0.00321291135377052,0.011722105052949,4,5,0,4,0.0,0.0,0.0,0.8,1.0,0.0,0.8,wallet,US,EUR
PM_004130,13,0,0,0,0,1389.29,106.86846153846153,29.29,0.0031982201125600645,0.0144295613126386,5,13,1,2,0.0,0.0,0.0,0.38461538461538464,1.0,0.07692307692307693,0.15384615384615385,credit_card,FR,EUR
PM_003420,3,0,0,0,0,286.14,95.38,76.99,0.0031973460139745336,0.0090462445859794,2,3,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,credit_card,GB,EUR
PM_002241,6,0,0,0,0,1062.85,177.14166666666665,120.30999999999999,0.0031861529532914335,0.0075606456602366,2,6,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.16666666666666666,0.0,bank_transfer,IT,EUR
PM_011428,6,0,0,0,0,508.59,84.765,49.72,0.0031860250908384,0.0142128944099137,4,6,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,debit_card,PT,EUR
PM_002007,3,0,0,0,0,127.80000000000001,42.6,47.38,0.003171852833408852,0.0092398778877787,1,3,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,credit_card,ES,EUR
PM_002074,3,0,0,0,0,156.04,52.01333333333333,44.95,0.0031625375342915333,0.0084111083754054,3,3,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,bank_transfer,ES,EUR
PM_005467,6,0,0,0,0,375.56,62.593333333333334,41.89,0.0031603388124196163,0.0100832311287717,2,3,0,1,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.16666666666666666,credit_card,ES,EUR
PM_003233,5,0,0,0,0,640.98,128.196,100.25,0.003156085553665252,0.0152875967761016,2,5,1,0,0.0,0.0,0.0,0.4,1.0,0.2,0.0,bank_transfer,US,EUR
PM_006594,7,0,0,0,0,313.67,44.81,36.49,0.00314751080480791,0.0121506202267008,3,7,1,5,0.0,0.0,0.0,0.42857142857142855,1.0,0.14285714285714285,0.7142857142857143,debit_card,IT,EUR
PM_011152,5,0,0,0,0,78.48,15.696000000000002,16.92,0.00313761451375,0.007364519000157,0,1,1,5,0.0,0.0,0.0,0.0,0.2,0.2,1.0,debit_card,ES,EUR
PM_003227,12,0,0,0,0,1071.98,89.33166666666666,71.785,0.0031323533259523333,0.0233729396415204,3,5,2,3,0.0,0.0,0.0,0.25,0.4166666666666667,0.16666666666666666,0.25,credit_card,ES,EUR
PM_000976,4,0,0,0,0,103.14999999999999,25.787499999999998,15.115,0.00312538534878725,0.006995922205141,1,1,0,3,0.0,0.0,0.0,0.25,0.25,0.0,0.75,debit_card,ES,EUR
PM_009189,3,0,0,0,0,181.63,60.54333333333333,29.43,0.0031164544770897,0.0051199451097182,1,3,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,credit_card,IT,EUR
PM_011492,8,0,0,0,0,274.06,34.2575,33.79,0.0031121872095765876,0.0134630723089289,4,8,1,0,0.0,0.0,0.0,0.5,1.0,0.125,0.0,wallet,ES,EUR
PM_007278,5,0,0,0,0,299.90000000000003,59.980000000000004,26.33,0.0031105597634820494,0.0147662194875094,3,5,0,0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,debit_card,GB,EUR
PM_005791,5,0,0,0,0,407.93,81.586,89.19,0.0031100384149946366,0.0084594534741692,3,5,0,0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,debit_card,DE,EUR
PM_011425,5,0,0,0,0,215.14,43.028,34.62,0.0031066632361388003,0.0095186030589456,5,5,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.2,debit_card,IT,EUR
PM_000714,3,0,0,0,0,100.75,33.583333333333336,34.83,0.003105194724975,0.0079336354455671,1,3,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,credit_card,US,EUR
PM_010498,6,0,0,0,0,179.1,29.849999999999998,36.215,0.0030947001180861335,0.0129522909821245,2,3,0,0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,credit_card,IT,EUR
PM_008949,8,0,0,0,0,634.96,79.37,23.265,0.003091376901178956,0.0140209678066216,3,4,0,5,0.0,0.0,0.0,0.375,0.5,0.0,0.625,debit_card,ES,EUR
PM_010590,8,0,0,0,0,373.88,46.735,34.075,0.00308974534337895,0.0149595904261816,5,8,0,1,0.0,0.0,0.0,0.625,1.0,0.0,0.125,debit_card,ES,EUR
PM_004204,8,0,0,0,0,829.73,103.71625,56.620000000000005,0.003088841906650409,0.0117484813402426,5,7,0,8,0.0,0.0,0.0,0.625,0.875,0.0,1.0,debit_card,PT,EUR
PM_002594,10,0,0,0,0,972.25,97.225,57.47,0.00308255580304423,0.0217816250473546,3,10,0,4,0.0,0.0,0.0,0.3,1.0,0.0,0.4,debit_card,PT,EUR
PM_007809,4,0,0,0,0,129.8,32.45,22.07,0.00308112970955595,0.0116726878233429,1,4,0,0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,debit_card,FR,EUR
PM_003703,3,0,0,0,0,653.54,217.84666666666666,53.56,0.003074811675016867,0.0073027260566275,0,2,2,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,credit_card,ES,EUR
PM_000413,3,0,0,0,0,116.17,38.723333333333336,42.76,0.0030683205102465002,0.0055349903071577,1,2,0,0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,wallet,FR,EUR
PM_009265,3,0,0,0,0,160.5,53.5,48.92,0.003067001119855733,0.0055685247407562,0,3,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,credit_card,IT,EUR
PM_009023,4,0,0,0,0,566.14,141.535,100.08000000000001,0.0030647636754706107,0.0117231700276531,3,4,1,0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,credit_card,ES,EUR
PM_009446,5,0,0,0,0,253.43,50.686,28.67,0.00306271860409828,0.0081140735810287,4,5,0,0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,wallet,GB,EUR
PM_000711,6,0,0,0,0,197.97,32.995,17.175,0.0030592345187998166,0.0143357444977225,3,3,0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,debit_card,ES,EUR
PM_005516,8,0,0,0,0,979.04,122.38,95.525,0.0030539523279165754,0.0151831324638182,6,8,1,0,0.0,0.0,0.0,0.75,1.0,0.125,0.0,debit_card,GB,EUR
PM_003302,5,0,0,0,0,361.01,72.202,50.47,0.00305055577686226,0.0099661799589286,0,1,1,0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,wallet,ES,EUR
PM_004062,14,0,0,0,0,2169.41,154.95785714285714,137.47,0.0030459947292627784,0.0117167322484051,11,14,3,0,0.0,0.0,0.0,0.7857142857142857,1.0,0.21428571428571427,0.0,debit_card,ES,EUR
PM_001224,7,0,0,0,0,548.21,78.3157142857143,61.46,0.003035222387479157,0.0096732176020958,4,6,0,3,0.0,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.42857142857142855,credit_card,FR,EUR
PM_010571,12,0,0,0,0,493.59999999999997,41.13333333333333,19.785,0.0030331353851399,0.0245836292202419,3,12,0,0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,debit_card,US,EUR
PM_000192,4,0,0,0,0,437.69,109.4225,102.475,0.0030118559261916905,0.0095801378950404,1,2,0,1,0.0,0.0,0.0,0.25,0.5,0.0,0.25,debit_card,FR,EUR
PM_005783,3,0,0,0,0,738.1700000000001,246.0566666666667,252.48,0.0030100889848679664,0.0040505073219878,2,3,2,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,debit_card,IT,EUR
PM_004075,4,0,0,0,0,212.84,53.21,50.53,0.0029962544857884,0.0068588305852784,2,4,0,0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,credit_card,PT,EUR
PM_004210,25,0,0,0,0,2679.48,107.1792,45.88,0.00298793231630513,0.0269543775787401,7,25,2,6,0.0,0.0,0.0,0.28,1.0,0.08,0.24,credit_card,PT,EUR
PM_006693,4,0,0,0,0,395.5,98.875,95.665,0.002984486464308625,0.0056531192631108,3,3,1,0,0.0,0.0,0.0,0.75,0.75,0.25,0.0,credit_card,ES,EUR
PM_000655,6,0,0,0,0,664.8199999999999,110.80333333333333,104.465,0.0029796055117113983,0.0104166624077543,3,6,2,4,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.6666666666666666,credit_card,ES,EUR
PM_009551,14,0,0,0,0,743.96,53.14,39.305,0.0029573396360089675,0.0137140388151852,7,13,2,0,0.0,0.0,0.0,0.5,0.9285714285714286,0.14285714285714285,0.0,credit_card,PT,EUR
PM_008070,6,0,0,0,0,245.64,40.94,33.975,0.002949182689077217,0.0107271349132545,0,3,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,credit_card,ES,EUR
PM_010313,8,0,0,0,0,730.91,91.36375,46.635000000000005,0.002943780943314361,0.0143852950334176,2,8,1,1,0.0,0.0,0.0,0.25,1.0,0.125,0.125,debit_card,IT,EUR
PM_004773,7,0,0,0,0,253.84,36.26285714285714,36.22,0.002942901109895727,0.0158890508059829,2,7,1,4,0.0,0.0,0.0,0.2857142857142857,1.0,0.14285714285714285,0.5714285714285714,debit_card,GB,EUR
PM_011440,3,0,0,0,0,256.44,85.48,79.79,0.0029416726120313663,0.0053189416076636,0,3,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,debit_card,PT,EUR
PM_000814,4,0,0,0,0,92.89999999999999,23.224999999999998,19.055,0.0029365359515851,0.0070836838490767,1,4,0,0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,wallet,IT,EUR
PM_004927,3,0,0,0,0,37.45,12.483333333333334,14.29,0.0029286611131769335,0.0084287095434353,1,3,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,bank_transfer,GB,EUR
PM_005673,7,0,0,0,0,261.53999999999996,37.36285714285714,14.6,0.0029137981971792478,0.0165688066363522,3,7,0,0,0.0,0.0,0.0,0.42857142857142855,1.0,0.0,0.0,wallet,PT,EUR
PM_003273,6,0,0,0,0,256.69,42.781666666666666,31.825,0.002900470735769217,0.0089726764758988,3,3,1,0,0.0,0.0,0.0,0.5,0.5,0.16666666666666666,0.0,credit_card,ES,EUR
PM_002186,7,0,0,0,0,928.86,132.6942857142857,125.3,0.0028879073941104,0.0101912749053074,5,5,0,0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0,bank_transfer,DE,EUR
PM_000154,3,0,0,0,0,380.53,126.84333333333332,63.95,0.002885301554806667,0.0061106317316073,1,3,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,debit_card,ES,EUR
PM_011945,5,0,0,0,0,146.04000000000002,29.208000000000006,15.46,0.00288275621325006,0.0078711538394657,1,5,0,4,0.0,0.0,0.0,0.2,1.0,0.0,0.8,credit_card,ES,EUR
PM_007661,10,0,0,0,0,1813.7,181.37,176.98000000000002,0.0028805350106283797,0.0127238158468198,7,7,1,3,0.0,0.0,0.0,0.7,0.7,0.1,0.3,credit_card,FR,EUR
PM_006162,11,0,0,0,0,2300.9,209.1727272727273,95.29,0.0028754879577461727,0.010032561685123,6,7,0,8,0.0,0.0,0.0,0.5454545454545454,0.6363636363636364,0.0,0.7272727272727273,bank_transfer,IT,EUR
PM_006290,6,0,0,0,0,453.93,75.655,64.47,0.0028634447626546666,0.0125284973146546,2,2,0,0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,debit_card,ES,EUR
PM_003166,3,0,0,0,0,130.97,43.656666666666666,51.1,0.0028535752971451333,0.0073138064714568,0,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,credit_card,US,EUR
PM_005577,5,0,0,0,0,766.6,153.32,141.86,0.0028468987395372,0.0052589757824271,2,2,0,0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,debit_card,ES,EUR
PM_001160,9,0,0,0,0,1049.96,116.66222222222223,56.08,0.002842956099887645,0.015195993454148,4,9,2,0,0.0,0.0,0.0,0.4444444444444444,1.0,0.2222222222222222,0.0,debit_card,US,EUR
PM_001978,3,0,0,0,0,625.6800000000001,208.56000000000003,158.46,0.00283783217135775,0.0072176610504223,1,3,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,credit_card,GB,EUR
PM_006327,10,0,0,0,0,300.38,30.038,27.34,0.00282987852251784,0.0163902019994165,1,10,3,1,0.0,0.0,0.0,0.1,1.0,0.3,0.1,credit_card,US,EUR
PM_001136,4,0,0,0,0,313.53999999999996,78.38499999999999,30.0,0.0028284561312700747,0.0087029509503839,0,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,debit_card,US,EUR
PM_001618,6,0,0,0,0,491.54,81.92333333333333,54.445,0.0028225649432937,0.0069361576979673,5,6,1,1,0.0,0.0,0.0,0.8333333333333334,1.0,0.16666666666666666,0.16666666666666666,wallet,ES,EUR
PM_006045,7,0,0,0,0,302.55,43.221428571428575,29.65,0.002820766175066712,0.0180885786739805,4,7,0,0,0.0,0.0,0.0,0.5714285714285714,1.0,0.0,0.0,credit_card,DE,EUR
PM_004242,6,0,0,0,0,310.28000000000003,51.71333333333334,36.46,0.002818371988360952,0.0132411347173163,4,4,0,1,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.16666666666666666,credit_card,ES,EUR
PM_002838,4,0,0,0,0,132.13,33.0325,32.629999999999995,0.00281669588105275,0.0104871373242374,1,3,2,1,0.0,0.0,0.0,0.25,0.75,0.5,0.25,debit_card,ES,EUR
PM_002256,8,0,0,0,0,297.3,37.1625,33.51,0.002814264028783075,0.0057203278900636,6,8,2,0,0.0,0.0,0.0,0.75,1.0,0.25,0.0,debit_card,FR,EUR
PM_001712,3,0,0,0,0,958.62,319.54,284.26,0.0028134619893847666,0.0067010659070097,3,3,1,0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,credit_card,US,EUR
PM_001969,3,0,0,0,0,143.09,47.696666666666665,39.46,0.0028054365932701,0.0073776626582861,3,3,1,0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,credit_card,ES,EUR
PM_005511,8,0,0,0,0,2133.92,266.74,79.105,0.002802909766100667,0.0131052950673608,4,8,1,4,0.0,0.0,0.0,0.5,1.0,0.125,0.5,debit_card,US,EUR
PM_007756,3,0,0,0,0,186.13,62.04333333333333,41.37,0.0027939477117485665,0.0068212014130455,1,3,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,debit_card,ES,EUR
PM_007130,3,0,0,0,0,524.81,174.93666666666664,110.19,0.0027915769469914332,0.0044419813280931,1,3,0,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,wallet,DE,EUR
PM_005138,3,0,0,0,0,770.12,256.70666666666665,276.28,0.0027805101902309997,0.0079619074592145,2,3,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,wallet,GB,EUR
PM_006698,3,0,0,0,0,633.59,211.1966666666667,101.18,0.0027779041654607,0.0043710101970313,1,3,0,1,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,credit_card,ES,EUR
PM_005904,7,0,0,0,0,840.1800000000001,120.0257142857143,76.68,0.0027684111401631434,0.0157935515323744,4,7,1,0,0.0,0.0,0.0,0.5714285714285714,1.0,0.14285714285714285,0.0,debit_card,US,EUR
PM_003377,5,0,0,0,0,811.7500000000001,162.35000000000002,128.58,0.0027647190602890803,0.0061799821226889,0,5,1,5,0.0,0.0,0.0,0.0,1.0,0.2,1.0,debit_card,DE,EUR
PM_002328,4,0,0,0,0,609.0,152.25,132.885,0.0027645896551011253,0.0057757141104955,3,4,2,0,0.0,0.0,0.0,0.75,1.0,0.5,0.0,bank_transfer,ES,EUR
PM_004803,6,0,0,0,0,322.87,53.81166666666667,24.725,0.0027626462619797,0.0050158456068047,3,3,0,1,0.0,0.0,0.0,0.5,0.5,0.0,0.16666666666666666,wallet,ES,EUR
PM_006956,3,0,0,0,0,560.65,186.88333333333333,33.19,0.0027581613295966667,0.007350653351669,1,3,0,1,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,credit_card,PT,EUR
PM_004923,4,0,0,0,0,203.27,50.8175,21.86,0.0027557516890115248,0.0066841794249869,1,4,1,2,0.0,0.0,0.0,0.25,1.0,0.25,0.5,debit_card,US,EUR
PM_010425,6,0,0,0,0,344.29,57.38166666666667,32.09,0.0027420165161156167,0.0111942085692727,1,6,1,0,0.0,0.0,0.0,0.16666666666666666,1.0,0.16666666666666666,0.0,credit_card,US,EUR
PM_011229,5,0,0,0,0,301.18,60.236000000000004,16.06,0.00273849632540114,0.0089856563605874,2,4,1,0,0.0,0.0,0.0,0.4,0.8,0.2,0.0,debit_card,ES,EUR
PM_008654,9,0,0,0,0,1210.32,134.48,105.02,0.0027333880885380777,0.0149814508671057,6,9,1,2,0.0,0.0,0.0,0.6666666666666666,1.0,0.1111111111111111,0.2222222222222222,debit_card,US,EUR
PM_001134,4,0,0,0,0,169.81,42.4525,39.295,0.0027272844997378747,0.006839356042656,1,4,1,0,0.0,0.0,0.0,0.25,1.0,0.25,0.0,wallet,US,EUR
PM_008397,4,0,0,0,0,582.6899999999999,145.67249999999999,127.845,0.002716774047568575,0.0035571177638998,1,4,1,0,0.0,0.0,0.0,0.25,1.0,0.25,0.0,wallet,PT,EUR
PM_004019,3,0,0,0,0,357.2,119.06666666666666,120.85,0.002709694627420333,0.0044895718170556,2,3,0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,credit_card,US,EUR
PM_008252,12,0,0,0,0,1389.37,115.78083333333332,86.71000000000001,0.0027093930105690114,0.0242294779913056,8,12,1,1,0.0,0.0,0.0,0.6666666666666666,1.0,0.08333333333333333,0.08333333333333333,credit_card,US,EUR
PM_003391,3,0,0,0,0,155.34,51.78,22.56,0.0027052107043708667,0.0040182619383056,0,2,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,wallet,PT,EUR
PM_011686,3,0,0,0,0,178.03,59.343333333333334,68.84,0.002701866346005067,0.0062972169608752,1,3,1,0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,credit_card,GB,EUR
PM_008028,8,0,0,0,0,1560.36,195.045,200.34,0.0026847265450163148,0.0089233797873598,1,8,1,0,0.0,0.0,0.0,0.125,1.0,0.125,0.0,debit_card,US,EUR
PM_006493,3,0,0,0,0,101.32,33.77333333333333,34.6,0.002684195869605667,0.0060745208109591,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,debit_card,ES,EUR
