transaction_id,transaction_ts,transaction_date,fraud_label,fraud_type,fraud_score,risk_bucket,alert_flag,prediction_outcome,review_rank,review_percentile,amount,channel,payment_type,merchant_category,merchant_risk_level,customer_segment,transaction_country,ip_country,currency,is_cross_border,issuer_country_mismatch,ip_country_mismatch,geo_mismatch_any_flag,card_present_flag,shared_or_low_trust_device_flag,customer_txn_count_prev_1h,customer_txn_count_prev_24h,device_txn_count_prev_1h,device_txn_count_prev_24h,payment_method_txn_count_prev_1h,payment_method_txn_count_prev_24h,merchant_fraud_rate_prior,device_fraud_rate_prior,payment_method_fraud_rate_prior,amount_to_customer_expected_ratio,amount_to_merchant_prior_mean_ratio,behavioral_novelty_score,risk_signal_score,customer_id,merchant_id,device_id,payment_method_id,in_top_1pct_review_queue,in_top_3pct_review_queue,in_top_5pct_review_queue,in_top_10pct_review_queue,alert_rank
TXN_000125662,2026-03-20 01:50:43,2026-03-20,1,stolen_card,0.9246677606672142,high,1,true_positive,410,0.009111111111111111,87.64,web,credit_card,marketplace,low,mass,FR,IT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0244736842105263,0.0067692307692307,0.0066666666666666,5.665373792683854,0.7779370061857371,1,3,CUST_005654,MERCH_000515,DEV_006478,PM_000514,1,1,1,1,410
TXN_000008999,2026-03-19 22:44:04,2026-03-19,0,none,0.9246099276424352,high,1,false_positive,411,0.009133333333333334,95.74,web,credit_card,electronics,medium,mass,ES,US,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0149862258953168,0.0221538461538461,0.0122222222222222,3.77531494510512,0.5931845272985777,2,2,CUST_007019,MERCH_000268,DEV_001622,PM_010788,1,1,1,1,411
TXN_000172770,2026-03-24 23:17:03,2026-03-24,0,none,0.9245704681392756,high,1,false_positive,412,0.009155555555555556,202.5,web,credit_card,marketplace,medium,affluent,IT,GB,EUR,1,1,1,1,0,0,0,0,0,1,0,0,0.1831085043988269,0.1110679611650485,0.0436363636363636,0.9201472235557692,1.931426880327748,1,2,CUST_004909,MERCH_000660,DEV_004007,PM_010976,1,1,1,1,412
TXN_000098708,2026-03-09 16:10:17,2026-03-09,1,merchant_collusion,0.9244796764596706,high,1,true_positive,413,0.009177777777777778,56.33,web,credit_card,digital_services,high,affluent,DE,DE,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.2469433962264151,0.0153191489361702,0.0327272727272727,0.979562173122732,0.5411529298097298,2,2,CUST_001417,MERCH_000289,DEV_006660,PM_010716,1,1,1,1,413
TXN_000230546,2026-03-23 02:47:40,2026-03-23,0,none,0.9243439292676198,high,1,false_positive,414,0.0092,139.71,mobile,credit_card,marketplace,medium,affluent,ES,DE,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0394535519125683,0.007457627118644,0.0142574257425742,1.8419096744423664,1.8319373271414376,1,3,CUST_005002,MERCH_000970,DEV_007166,PM_010284,1,1,1,1,414
TXN_000119058,2026-03-21 03:09:34,2026-03-21,0,none,0.9242404131398664,high,1,false_positive,415,0.009222222222222222,433.22,mobile,credit_card,travel,medium,affluent,PT,PT,EUR,1,1,1,1,0,1,0,1,0,1,0,1,0.0116746411483253,0.0497959183673469,0.0435714285714285,3.234827996292027,1.360773187849288,1,4,CUST_003613,MERCH_001084,DEV_002307,PM_009719,1,1,1,1,415
TXN_000107503,2026-03-24 21:30:28,2026-03-24,1,stolen_card,0.9241157824793744,high,1,true_positive,416,0.009244444444444444,142.85,web,credit_card,marketplace,medium,affluent,ES,GB,EUR,1,1,1,1,0,0,0,1,0,0,0,1,0.0277659574468085,0.0112820512820512,0.0419512195121951,1.572072105120285,1.3670517900441392,2,1,CUST_005257,MERCH_001182,DEV_006962,PM_001914,1,1,1,1,416
TXN_000070262,2026-03-09 03:08:08,2026-03-09,1,stolen_card,0.92399905956494,high,1,true_positive,417,0.009266666666666666,52.97,web,credit_card,digital_services,medium,mass,FR,DE,EUR,1,1,1,1,0,0,0,1,0,1,0,0,0.0342857142857142,0.0183458646616541,0.0338888888888888,1.4197012471857915,0.6751573358592475,2,2,CUST_007344,MERCH_000577,DEV_000234,PM_007350,1,1,1,1,417
TXN_000110961,2026-03-13 00:53:52,2026-03-13,1,account_takeover,0.9237514381011804,high,1,true_positive,418,0.009288888888888888,285.15,web,wallet,marketplace,low,sme,PT,FR,EUR,1,1,1,1,0,1,0,0,0,0,1,2,0.0185665529010238,0.0277419354838709,0.087027027027027,5.945061046827033,1.6815708179037314,1,5,CUST_004357,MERCH_001131,DEV_003225,PM_002102,1,1,1,1,418
TXN_000294811,2026-03-15 01:30:12,2026-03-15,0,none,0.923623528310616,high,1,false_positive,419,0.00931111111111111,315.57,web,credit_card,electronics,medium,affluent,ES,PT,EUR,1,1,1,1,0,0,0,0,0,1,0,0,0.0154985754985754,0.0173493975903614,0.0189473684210526,3.357246710876272,1.5825826872294686,1,3,CUST_004949,MERCH_000731,DEV_001327,PM_000122,1,1,1,1,419
TXN_000050689,2026-03-09 03:57:19,2026-03-09,0,none,0.9234228687910668,high,1,false_positive,420,0.009333333333333334,735.68,web,credit_card,travel,medium,affluent,FR,PT,EUR,1,1,1,1,0,0,0,0,0,2,0,1,0.0185945945945945,0.0241584158415841,0.0205714285714285,1.5031235048636091,3.833229966261493,3,4,CUST_002331,MERCH_000633,DEV_007302,PM_009773,1,1,1,1,420
TXN_000030846,2026-03-17 23:48:42,2026-03-17,1,stolen_card,0.9233911121496918,high,1,true_positive,421,0.009355555555555556,212.97,web,credit_card,marketplace,high,digital_native,FR,US,EUR,0,1,1,1,0,0,0,0,0,0,0,0,0.03,0.0271698113207547,0.0248275862068965,3.100677003712601,2.043222404048981,2,4,CUST_009106,MERCH_000328,DEV_004722,PM_004836,1,1,1,1,421
TXN_000131237,2026-03-25 22:07:01,2026-03-25,0,none,0.9230895183418416,high,1,false_positive,422,0.009377777777777778,274.45,mobile,credit_card,travel,medium,affluent,PT,US,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0266666666666666,0.0234615384615384,0.0301234567901234,5.260148473735993,0.9220697433608944,2,3,CUST_006870,MERCH_000547,DEV_007587,PM_003441,1,1,1,1,422
TXN_000008806,2026-03-25 01:08:00,2026-03-25,1,account_takeover,0.9222545819205118,high,1,true_positive,423,0.0094,221.11,mobile,bank_transfer,travel,high,sme,PT,GB,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0481632653061224,0.0516279069767441,0.02,1.9675677640343965,0.8841673147622428,1,4,CUST_009822,MERCH_000275,DEV_006381,PM_009630,1,1,1,1,423
TXN_000221893,2026-03-09 08:54:44,2026-03-09,0,none,0.9221069984262836,high,1,false_positive,424,0.009422222222222222,47.84,mobile,credit_card,electronics,medium,affluent,ES,DE,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.1219540229885057,0.0112820512820512,0.011,0.7364002996500664,0.2443715882396546,2,1,CUST_003826,MERCH_000460,DEV_005052,PM_005818,1,1,1,1,424
TXN_000019243,2026-03-25 21:33:20,2026-03-25,1,stolen_card,0.92158830881464,high,1,true_positive,425,0.009444444444444445,28.61,mobile,credit_card,electronics,low,mass,ES,PT,EUR,1,1,1,1,0,0,0,1,0,0,0,2,0.0149450549450549,0.0112820512820512,0.0086274509803921,1.353852601976664,0.1240212782741481,1,1,CUST_004880,MERCH_001172,DEV_006296,PM_002147,1,1,1,1,425
TXN_000103217,2026-03-26 01:53:04,2026-03-26,0,none,0.9210033631062748,high,1,false_positive,426,0.009466666666666667,148.92,mobile,credit_card,electronics,low,digital_native,DE,US,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0236764705882352,0.0643478260869565,0.0261818181818181,11.172391618884305,0.6193752317839478,1,4,CUST_007860,MERCH_000218,DEV_000592,PM_000560,1,1,1,1,426
TXN_000040489,2026-03-23 05:41:28,2026-03-23,1,merchant_collusion,0.9207152255176064,high,1,true_positive,427,0.009488888888888889,496.18,web,credit_card,digital_services,high,affluent,PT,PT,EUR,0,1,0,1,0,0,0,0,0,0,0,0,0.2222073578595317,0.0212173913043478,0.0265217391304347,1.870586510468664,4.902250830503019,2,5,CUST_003313,MERCH_000566,DEV_003397,PM_004413,1,1,1,1,427
TXN_000176035,2026-03-22 20:32:50,2026-03-22,0,none,0.9206940130029388,high,1,false_positive,428,0.00951111111111111,75.16,web,debit_card,marketplace,high,mass,IT,GB,EUR,1,0,1,1,0,0,0,1,0,0,0,1,0.0283221476510067,0.0056410256410256,0.0093617021276595,1.4477201468180505,0.6037001862719293,3,3,CUST_003976,MERCH_000749,DEV_002856,PM_000454,1,1,1,1,428
TXN_000023656,2026-03-19 01:36:41,2026-03-19,0,none,0.9205886972543402,high,1,false_positive,429,0.009533333333333333,66.47,web,debit_card,electronics,medium,mass,IT,GB,EUR,1,1,1,1,0,1,0,0,0,1,0,0,0.0276579925650557,0.0102325581395348,0.0122222222222222,1.3713354376843887,0.3755910936668163,1,3,CUST_006015,MERCH_000780,DEV_006267,PM_002326,1,1,1,1,429
TXN_000225263,2026-03-22 04:07:31,2026-03-22,1,account_takeover,0.9205720298168484,high,1,true_positive,430,0.009555555555555555,62.9,web,credit_card,marketplace,medium,digital_native,FR,GB,EUR,1,1,1,1,1,1,0,1,0,1,0,0,0.0299290780141843,0.0688888888888888,0.052235294117647,2.35035941606764,0.4139267963586056,1,3,CUST_008560,MERCH_001000,DEV_007765,PM_009619,1,1,1,1,430
TXN_000105504,2026-03-24 00:44:45,2026-03-24,1,account_takeover,0.920486392537457,high,1,true_positive,431,0.009577777777777777,263.48,mobile,wallet,marketplace,low,digital_native,FR,US,EUR,1,0,1,1,0,0,0,0,0,0,0,0,0.0309508196721311,0.0066666666666666,0.0063768115942028,4.260109064718592,2.869396852642484,1,4,CUST_004558,MERCH_000531,DEV_001241,PM_003996,1,1,1,1,431
TXN_000024733,2026-03-19 20:14:19,2026-03-19,1,stolen_card,0.920406713138078,high,1,true_positive,432,0.0096,106.98,mobile,debit_card,travel,high,mass,PT,PT,EUR,1,0,1,1,0,0,0,0,0,0,0,0,0.0465024630541871,0.0148780487804878,0.0067692307692307,3.719415907765466,0.5003552544951195,5,5,CUST_004420,MERCH_000709,DEV_003412,PM_000917,1,1,1,1,432
TXN_000187368,2026-03-08 05:40:29,2026-03-08,1,account_takeover,0.9202750407364916,high,1,true_positive,433,0.009622222222222223,627.44,mobile,bank_transfer,travel,high,sme,ES,FR,EUR,0,0,1,1,0,1,0,1,0,1,0,0,0.0236170212765957,0.0197260273972602,0.0334883720930232,4.990436012368465,2.2718379810390505,1,5,CUST_006255,MERCH_000928,DEV_003490,PM_006065,1,1,1,1,433
TXN_000020514,2026-03-13 21:58:33,2026-03-13,0,none,0.9202260889302132,high,1,false_positive,434,0.009644444444444445,371.33,mobile,credit_card,electronics,medium,affluent,ES,IT,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0286101694915254,0.0313043478260869,0.0208695652173913,3.333618004737362,1.602010943137697,2,5,CUST_006500,MERCH_000872,DEV_006300,PM_003951,1,1,1,1,434
TXN_000050160,2026-03-11 19:04:25,2026-03-11,1,merchant_collusion,0.9202101704374248,high,1,true_positive,435,0.009666666666666667,111.56,web,debit_card,electronics,medium,digital_native,DE,ES,EUR,1,1,0,1,0,0,0,2,0,2,0,1,0.1953741496598639,0.0171428571428571,0.0087999999999999,2.4058446845498755,0.4583438919699282,2,3,CUST_005386,MERCH_000988,DEV_003927,PM_005559,1,1,1,1,435
TXN_000271916,2026-03-22 20:14:41,2026-03-22,1,stolen_card,0.9201934916818674,high,1,true_positive,436,0.00968888888888889,569.92,web,credit_card,marketplace,medium,sme,IT,IT,EUR,1,1,1,1,0,0,0,0,1,1,0,1,0.0273529411764705,0.0047311827956989,0.0241584158415841,3.841657501685174,4.255598108950188,1,5,CUST_006442,MERCH_000182,DEV_000413,PM_008698,1,1,1,1,436
TXN_000267494,2026-03-17 00:13:43,2026-03-17,1,account_takeover,0.9198437868819352,high,1,true_positive,437,0.009711111111111111,275.22,web,debit_card,electronics,medium,affluent,FR,IT,EUR,1,0,1,1,0,0,0,1,0,1,0,2,0.0379116465863453,0.0137142857142857,0.0035772357723577,3.616975871682787,1.6785363304713832,1,4,CUST_000490,MERCH_000972,DEV_001232,PM_008597,1,1,1,1,437
TXN_000039592,2026-03-12 01:19:21,2026-03-12,1,account_takeover,0.9198314074729552,high,1,true_positive,438,0.009733333333333333,190.23,web,debit_card,electronics,low,digital_native,IT,DE,EUR,1,1,1,1,1,1,0,1,0,1,0,2,0.0177599999999999,0.0293975903614457,0.02,4.465043758173222,0.9709249982968332,1,4,CUST_003910,MERCH_000320,DEV_001184,PM_008025,1,1,1,1,438
TXN_000184266,2026-03-24 23:45:35,2026-03-24,1,account_takeover,0.9196165709563332,high,1,true_positive,439,0.009755555555555556,70.83,mobile,debit_card,travel,medium,digital_native,FR,PT,EUR,1,0,1,1,0,0,0,0,0,0,0,0,0.0211428571428571,0.020281690140845,0.0243999999999999,2.8893188268133634,0.1880251650286634,1,3,CUST_001673,MERCH_000365,DEV_007323,PM_010139,1,1,1,1,439
TXN_000074633,2026-03-22 05:57:31,2026-03-22,0,none,0.9194523346928848,high,1,false_positive,440,0.009777777777777778,165.6,mobile,credit_card,electronics,low,sme,DE,ES,EUR,0,1,1,1,0,1,0,0,0,0,0,1,0.0126937269372693,0.0210344827586206,0.0057142857142857,1.6337702516907766,1.6952805278643566,0,4,CUST_002108,MERCH_000659,DEV_006964,PM_006770,1,1,1,1,440
TXN_000181519,2026-03-19 03:36:48,2026-03-19,1,stolen_card,0.9190144499425416,high,1,true_positive,441,0.0098,32.15,mobile,debit_card,electronics,medium,digital_native,IT,GB,EUR,1,1,1,1,0,0,0,1,0,2,0,0,0.0361685823754789,0.0033846153846153,0.0086274509803921,2.3049443757725583,0.1395801256016664,1,2,CUST_005823,MERCH_000245,DEV_004718,PM_006677,1,1,1,1,441
TXN_000226428,2026-03-09 20:48:35,2026-03-09,1,stolen_card,0.918838667538198,high,1,true_positive,442,0.009822222222222222,449.99,web,credit_card,marketplace,low,affluent,IT,PT,EUR,1,1,1,1,0,0,0,2,0,2,0,1,0.0175494071146245,0.0225,0.0028205128205128,12.981023454157784,2.491593980688469,2,2,CUST_008213,MERCH_000992,DEV_001662,PM_006553,1,1,1,1,442
TXN_000276644,2026-03-10 03:52:56,2026-03-10,0,none,0.9183194823713569,high,1,false_positive,443,0.009844444444444444,155.8,web,credit_card,travel,medium,sme,IT,GB,EUR,1,0,1,1,0,0,0,0,0,1,0,0,0.0124489795918367,0.0486274509803921,0.0205714285714285,4.553949845685646,0.9546714870019456,1,4,CUST_004285,MERCH_000737,DEV_002093,PM_008984,1,1,1,1,443
TXN_000051811,2026-03-21 23:27:47,2026-03-21,1,merchant_collusion,0.9182428224255536,high,1,true_positive,444,0.009866666666666666,51.02,mobile,credit_card,digital_services,medium,digital_native,ES,US,EUR,1,1,1,1,1,0,0,0,1,1,0,0,0.1703030303030303,0.0161797752808988,0.0307142857142857,6.790164142214336,0.4488934513595723,0,3,CUST_003496,MERCH_001155,DEV_000267,PM_001697,1,1,1,1,444
TXN_000235140,2026-03-23 19:03:50,2026-03-23,1,stolen_card,0.918016681439507,high,1,true_positive,445,0.009888888888888888,550.54,mobile,credit_card,marketplace,low,sme,FR,DE,EUR,1,1,1,1,0,1,0,1,0,1,0,1,0.0327777777777777,0.0061111111111111,0.0141860465116279,8.52896573685977,3.127305052553534,1,4,CUST_002592,MERCH_000875,DEV_006436,PM_001168,1,1,1,1,445
TXN_000286869,2026-03-23 08:19:45,2026-03-23,1,stolen_card,0.9174619110935892,high,1,true_positive,446,0.009911111111111112,74.99,mobile,credit_card,marketplace,high,mass,DE,DE,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0246743295019157,0.0118032786885245,0.045,1.586393587764728,0.7987870960670125,2,3,CUST_000661,MERCH_000725,DEV_007816,PM_011284,1,1,1,1,446
TXN_000298541,2026-03-22 00:46:00,2026-03-22,0,none,0.9171656516959088,high,1,false_positive,447,0.009933333333333334,314.1,web,bank_transfer,electronics,high,sme,FR,IT,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0316595744680851,0.0075862068965517,0.0053012048192771,3.0060184290690306,1.629652206207599,1,6,CUST_008045,MERCH_000278,DEV_003554,PM_010026,1,1,1,1,447
TXN_000264672,2026-03-25 21:06:39,2026-03-25,0,none,0.9169181995392124,high,1,false_positive,448,0.009955555555555556,104.14,web,debit_card,marketplace,low,mass,DE,DE,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0213953488372093,0.011,0.0169230769230769,1.6405471023222191,0.7130236720718868,3,2,CUST_006925,MERCH_000237,DEV_005045,PM_010330,1,1,1,1,448
TXN_000174999,2026-03-24 06:51:36,2026-03-24,0,none,0.9165826667507936,high,1,false_positive,449,0.009977777777777778,45.09,mobile,wallet,digital_services,high,digital_native,FR,PT,EUR,1,0,1,1,0,0,0,0,0,0,0,0,0.2112786885245901,0.0043564356435643,0.0104761904761904,3.2269376654977457,0.3801636780706057,1,5,CUST_001640,MERCH_000697,DEV_003824,PM_008549,1,1,1,1,449
TXN_000147009,2026-03-24 23:35:30,2026-03-24,0,none,0.9165154778036586,high,1,false_positive,450,0.01,183.24,web,debit_card,electronics,medium,digital_native,DE,IT,EUR,1,0,0,1,0,1,0,0,0,0,0,0,0.1896296296296296,0.0095652173913043,0.0118918918918918,3.5212075831770626,0.7535994019361586,2,4,CUST_004821,MERCH_000988,DEV_001060,PM_011534,1,1,1,1,450
TXN_000016571,2026-03-17 22:19:17,2026-03-17,1,account_takeover,0.9164601100288016,high,1,true_positive,451,0.010022222222222222,181.09,mobile,credit_card,marketplace,low,digital_native,IT,GB,EUR,0,1,1,1,0,1,0,1,0,0,0,1,0.0274538745387453,0.1623076923076923,0.0343661971830985,5.220947847920784,1.5813294016019397,1,5,CUST_005256,MERCH_000420,DEV_007826,PM_007462,0,1,1,1,451
TXN_000078279,2026-03-17 01:18:50,2026-03-17,0,none,0.9157115582877609,high,1,false_positive,452,0.010044444444444444,439.04,web,credit_card,travel,medium,affluent,ES,IT,EUR,1,1,1,1,0,0,0,2,0,2,0,2,0.0259677419354838,0.0293975903614457,0.0443636363636363,3.3532367413531974,2.053022770454523,2,4,CUST_002868,MERCH_001039,DEV_001956,PM_001849,0,1,1,1,452
TXN_000069952,2026-03-19 21:57:18,2026-03-19,0,none,0.9155928701491228,high,1,false_positive,453,0.010066666666666666,200.58,mobile,debit_card,marketplace,medium,sme,ES,IT,EUR,1,1,1,1,0,0,0,3,1,3,0,2,0.015906432748538,0.012,0.0129411764705882,3.853350109566253,1.5337112830676336,2,2,CUST_005744,MERCH_001111,DEV_004326,PM_007959,0,1,1,1,453
TXN_000139392,2026-03-21 06:05:36,2026-03-21,0,none,0.9154726644513884,high,1,false_positive,454,0.010088888888888889,258.93,mobile,debit_card,electronics,medium,sme,IT,PT,EUR,1,1,1,1,0,1,0,2,0,3,0,1,0.0392481203007518,0.0336363636363636,0.0435443037974683,5.398403145204011,1.133384175093042,2,3,CUST_004357,MERCH_000245,DEV_003225,PM_011883,0,1,1,1,454
TXN_000113525,2026-03-17 22:58:04,2026-03-17,1,stolen_card,0.9154008325041936,high,1,true_positive,455,0.01011111111111111,164.55,web,credit_card,travel,medium,digital_native,ES,ES,EUR,1,1,1,1,0,0,0,0,0,1,0,0,0.0226666666666666,0.0563934426229508,0.0477777777777777,18.021482729570348,0.4597564805775398,2,2,CUST_007914,MERCH_000973,DEV_006308,PM_010272,0,1,1,1,455
TXN_000189794,2026-03-10 23:54:37,2026-03-10,0,none,0.9153899533834328,high,1,false_positive,456,0.010133333333333333,123.12,web,credit_card,marketplace,medium,digital_native,IT,PT,EUR,1,1,1,1,0,1,0,2,0,2,0,1,0.0199267399267399,0.08352,0.0471232876712328,9.945495514646488,0.7381644801698645,2,3,CUST_008749,MERCH_000534,DEV_002030,PM_004431,0,1,1,1,456
TXN_000201608,2026-03-16 04:38:23,2026-03-16,0,none,0.91515801013906,high,1,false_positive,457,0.010155555555555555,99.12,mobile,bank_transfer,travel,medium,sme,IT,IT,EUR,0,1,0,1,0,1,1,3,1,6,1,3,0.0256603773584905,0.0527868852459016,0.0409523809523809,2.0382278445973068,0.7292329409817246,1,3,CUST_007396,MERCH_000593,DEV_005747,PM_003300,0,1,1,1,457
TXN_000119941,2026-03-11 21:48:04,2026-03-11,0,none,0.9150304091484196,high,1,false_positive,458,0.010177777777777779,91.32,web,credit_card,digital_services,high,digital_native,FR,PT,EUR,1,1,1,1,0,0,0,0,0,1,1,1,0.0488888888888888,0.0257142857142857,0.0061971830985915,1.1298936658005632,1.4450136349385687,2,2,CUST_002644,MERCH_001175,DEV_000475,PM_006907,0,1,1,1,458
TXN_000297166,2026-03-26 00:49:18,2026-03-26,1,account_takeover,0.9149779126445026,high,1,true_positive,459,0.0102,156.64,web,bank_transfer,marketplace,high,sme,IT,IT,EUR,1,1,1,1,0,1,0,2,0,2,0,2,0.0285057471264367,0.0363934426229508,0.0584946236559139,1.672742396906492,2.959909360702846,1,6,CUST_002656,MERCH_000815,DEV_005514,PM_000738,0,1,1,1,459
TXN_000080942,2026-03-16 23:54:51,2026-03-16,0,none,0.9147678202217612,high,1,false_positive,460,0.010222222222222223,129.15,mobile,credit_card,marketplace,medium,sme,FR,GB,EUR,1,0,1,1,0,1,0,0,0,0,0,0,0.0344525547445255,0.0351219512195121,0.0745205479452054,1.348761820727754,0.7328314363264714,2,2,CUST_002141,MERCH_001186,DEV_004989,PM_010963,0,1,1,1,460
TXN_000026775,2026-03-23 02:51:51,2026-03-23,0,none,0.9146565267347532,high,1,false_positive,461,0.010244444444444445,480.16,web,bank_transfer,marketplace,medium,sme,ES,US,EUR,1,1,1,1,0,0,0,1,0,0,0,0,0.0217543859649122,0.011578947368421,0.0053012048192771,2.8139408158942905,6.436954190286502,1,3,CUST_009234,MERCH_000430,DEV_005426,PM_004977,0,1,1,1,461
TXN_000018726,2026-03-24 22:22:01,2026-03-24,0,none,0.9143936919254592,high,1,false_positive,462,0.010266666666666667,200.41,web,credit_card,electronics,medium,mass,IT,IT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.014750830564784,0.0171428571428571,0.007719298245614,3.531673387305766,0.8508916688927919,3,3,CUST_000207,MERCH_000977,DEV_004980,PM_010675,0,1,1,1,462
TXN_000250021,2026-03-14 01:19:00,2026-03-14,0,none,0.9141416146514424,high,1,false_positive,463,0.010288888888888889,390.78,web,credit_card,electronics,low,affluent,DE,PT,EUR,1,0,1,1,0,1,0,0,0,0,0,1,0.0173437499999999,0.0192,0.0142574257425742,4.551864176271144,1.2838603535791555,1,4,CUST_007217,MERCH_001044,DEV_001051,PM_000845,0,1,1,1,463
TXN_000263692,2026-03-18 03:19:39,2026-03-18,1,stolen_card,0.9141059904927316,high,1,true_positive,464,0.010311111111111111,250.19,web,debit_card,travel,medium,digital_native,PT,DE,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0022448979591836,0.011578947368421,0.0107317073170731,3.3799647749902437,1.0535659212047852,3,5,CUST_000214,MERCH_000833,DEV_002399,PM_004245,0,1,1,1,464
TXN_000179171,2026-03-11 23:45:32,2026-03-11,1,stolen_card,0.913735668972121,high,1,true_positive,465,0.010333333333333333,554.99,web,debit_card,travel,medium,mass,FR,IT,EUR,0,1,1,1,0,0,0,1,0,1,0,1,0.0342553191489361,0.0169411764705882,0.0922033898305084,17.87273098103202,1.6692226427578976,3,3,CUST_008193,MERCH_000108,DEV_007546,PM_001765,0,1,1,1,465
TXN_000242628,2026-03-09 05:20:48,2026-03-09,1,account_takeover,0.9128561668513884,high,1,true_positive,466,0.010355555555555555,598.48,mobile,wallet,electronics,low,digital_native,ES,DE,EUR,0,1,1,1,0,0,0,1,0,1,0,0,0.0073273273273273,0.0105109489051094,0.0081481481481481,14.44959512666221,4.265186013639544,1,5,CUST_003135,MERCH_000131,DEV_005773,PM_011342,0,1,1,1,466
TXN_000031480,2026-03-21 01:17:38,2026-03-21,0,none,0.912674731686099,high,1,false_positive,467,0.010377777777777777,1038.85,web,credit_card,travel,medium,affluent,ES,FR,EUR,1,1,1,1,0,0,0,1,0,1,0,0,0.0145147679324894,0.015,0.0146666666666666,9.528925227732794,2.785090019518941,1,3,CUST_003944,MERCH_000380,DEV_003592,PM_009011,0,1,1,1,467
TXN_000083027,2026-03-25 02:39:35,2026-03-25,1,stolen_card,0.9126473498339286,high,1,true_positive,468,0.0104,43.6,mobile,debit_card,marketplace,low,mass,IT,IT,EUR,1,1,1,1,0,1,0,0,0,0,0,1,0.0380066445182724,0.0141935483870967,0.0252631578947368,1.1170485323182782,0.3306414091418911,2,3,CUST_007948,MERCH_000919,DEV_006173,PM_001232,0,1,1,1,468
TXN_000253834,2026-03-26 01:37:56,2026-03-26,0,none,0.9126455122236474,high,1,false_positive,469,0.010422222222222222,255.67,mobile,credit_card,electronics,low,sme,FR,US,EUR,1,1,1,1,0,1,0,0,0,1,0,1,0.0160288808664259,0.0309909909909909,0.0327272727272727,2.265515925939276,1.1012084146579773,2,3,CUST_000024,MERCH_000946,DEV_002656,PM_003516,0,1,1,1,469
TXN_000021372,2026-03-21 17:10:22,2026-03-21,0,none,0.9125888961151466,high,1,false_positive,470,0.010444444444444444,58.38,mobile,credit_card,electronics,low,digital_native,ES,DE,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0143157894736842,0.0189473684210526,0.0034374999999999,1.0680215540180948,0.2263823408675986,1,4,CUST_002722,MERCH_000743,DEV_000843,PM_003148,0,1,1,1,470
TXN_000147223,2026-03-20 22:12:17,2026-03-20,1,stolen_card,0.9125592920253942,high,1,true_positive,471,0.010466666666666668,184.81,mobile,credit_card,travel,high,digital_native,PT,GB,EUR,1,0,1,1,0,1,0,0,0,0,0,0,0.0231249999999999,0.0435443037974683,0.0358333333333333,5.72908253179608,0.4481591639146048,1,6,CUST_008827,MERCH_000187,DEV_001052,PM_009965,0,1,1,1,471
TXN_000065665,2026-03-24 19:46:24,2026-03-24,0,none,0.9123928655177502,high,1,false_positive,472,0.01048888888888889,27.42,web,credit_card,marketplace,low,mass,DE,IT,EUR,0,1,1,1,0,1,0,0,0,0,0,0,0.0049484536082474,0.0068749999999999,0.0184615384615384,1.402035978245712,0.1609313496708635,2,2,CUST_005523,MERCH_000390,DEV_000159,PM_002250,0,1,1,1,472
TXN_000036684,2026-03-26 01:56:44,2026-03-26,0,none,0.9121900566244022,high,1,false_positive,473,0.010511111111111112,87.64,mobile,wallet,travel,medium,digital_native,ES,US,EUR,0,0,1,1,0,1,0,0,0,0,0,0,0.0266246056782334,0.0157142857142857,0.0081481481481481,1.2324982038857213,0.2333531432022221,1,5,CUST_000563,MERCH_000699,DEV_005968,PM_004584,0,1,1,1,473
TXN_000175255,2026-03-25 20:10:12,2026-03-25,0,none,0.911942013863672,high,1,false_positive,474,0.010533333333333334,118.74,web,credit_card,marketplace,high,mass,FR,GB,EUR,1,0,1,1,0,1,0,0,0,0,0,0,0.0090706319702602,0.1399999999999999,0.1236363636363636,3.94648940589946,0.6187817853809222,2,4,CUST_009340,MERCH_000473,DEV_000682,PM_002479,0,1,1,1,474
TXN_000066355,2026-03-15 04:06:39,2026-03-15,0,none,0.9118253178464104,high,1,false_positive,475,0.010555555555555556,406.1,mobile,wallet,electronics,high,digital_native,ES,US,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0160471976401179,0.0194594594594594,0.0497959183673469,12.768321120708478,1.4496011820078605,1,6,CUST_002107,MERCH_000270,DEV_002185,PM_009287,0,1,1,1,475
